OBJECTID,Route,Signing,Qualifier,Ramp,DOT ID,County Order,Factor Group,Station Start,Station End,HPMS Sample ID,Bridge ID,Railroad Crossing,NHS,Roadway Name,Roadway Number,Speed,Oneway,Region County Station,Station ID,Route ID,From Measure,To Measure,COUNT_STATS_ID,County FIPS,Station Number,Continuous Count Site ID,Functional Class,Federal Direction,Full Count,Oneway Flag,Calculation Year,AE_Flag,AADT,DHV,DDHV,Single Unit AADT,Combination Unit AADT,Most Recent Count Year,Most Recent AADT,K-Factor,D-Factor,2nd Most Recent Count Year,2nd Most Recent AADT,3rd Most Recent Count Year,3rd Most Recent AADT,4th Most Recent Count Year,4th Most Recent AADT,Class Count Year,Class F3 - F13 %,Truck or Heavy Vehicle %,Single Unit Truck or Bus %,Combination Truck %,Motorcycle %,Passenger Vehicle %,Light Duty Truck %,Bus %,Single Unit Truck %,Axle Factor,Single Unit Peak %,CU_Peak,Class Group Year,Speed Count Year,Speed Limit,Average Speed,50th Percentile Speed,85th Percentile Speed,Vehicles Exceeding 55 mph,Vehicles Exceeding 65 mph,Average K-Factor,Average D-Factor,NYS Direction Code,Truck AADT,Symbolized Truck Percentage AADT,Truck AADT Type (Actual vs. Estimated),Truck Percent Source Field Name,Region Name,Region Number,County Number,Morning Highest Value,Afternoon Highest Value,Evening Highest Value
44556172, ,5,1, ,154153,1,30,JAMESTOWN CL,SWANSON RD,2003008, , , ,BUFFALO ST EXT,CR105,55, ,,528140,154153011,0.78,1.11,45326753,013,8140,,17,Combined Total,Y,,2019,F,1662,171,103,33,1,2018,1664,10,60,2016,1699,2013,1633,2010,1750,2016,25,2,2,0,2,73,23,0,2,1,0,0,2019,2016,35,34,37,43,0,0,13.07251072,59.18663025,0,34,2,Actual,,,,,148,115,185
44556173, , ,1, ,219162,1,30,LAKESIDE DR,PINE ST, , , , ,MILTON LA, ,30, ,,965004,219162011,0,0.08,45253220,105,5004,,19,Combined Total,Y,,2019,F,56,6,4,2,2,2015,58,11,57,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,4,7,Estimated,,,,,4,7,6
44556175, , ,1, ,256091,1,30,DAHILL RD,14TH AVE, , , , ,39TH ST, ,0, ,,025001,256091011,0,0.32,45227620,047,5001,,19,Combined Total,Y,,2019,F,2139,175,104,91,8,2015,2079,8,60,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,99,5,Estimated,,,,,181,106,115
44556180, , ,1, ,115948,1,30,SMITH MTN RD,BEAR TOWN RD, , , , ,GLENS FALLS MTN, ,0, ,,175032,115948011,1.43,1.89,45217121,113,5032,,8,Combined Total,Y,,2019,F,1163,106,78,65,6,2014,1149,9,73,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,71,6,Estimated,,,,,103,72,111
44556187,52,3,1, ,100432,4,30,CR 29 CARPENTER RD,RT 216, , , , , , ,45, ,,820311,100432041,13.05,13.79,45244920,027,0311,,17,Combined Total,Y,,2019,A,8945,777,452,389,183,2019,8945,9,58,2015,8327,2009,8119,2006,8640,2019,20,6,4,2,0,80,13,1,3,1,0,0,2019,2019,45,46,47,53,5,0,13.07251072,59.18663025,0,572,6,Actual,,,,,767,518,865
44556189, , ,1, ,191219,1,30,WASHINGTON ST,EAST MAIN ST, , , , ,PROSPECT AVE, ,30, ,,831332,191219011,0,0.51,45334756,071,1332,,17,Combined Total,Y,,2019,F,2196,189,109,74,6,2018,2197,9,58,2014,1713,2011,2154,2008,2809,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,80,4,Estimated,,,,,166,138,204
44556190, , ,1, ,256585,1,30,CATHERINE ST,MONTGOMERY ST, , , , ,CHERRY ST, ,25,Y,,044057,256585011,0,0.62,45312486,061,4057,,17,Combined Total,Y,Y,2019,F,1647,117,117,76,0,2018,1639,7,100,2015,1799,,,,,2018,5,5,5,0,1,95,0,2,3,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,76,5,Actual,,,,,106,118,130
44556196, , ,1, ,257110,1,30,149TH RD,149TH AVE, , , , ,253RD ST, ,25, ,,054149,257110011,0.16,0.21,45313451,081,4149,,17,Combined Total,Y,,2019,F,1199,131,86,19,0,2018,1193,11,66,2015,1203,,,,,2015,19,2,2,0,2,79,18,0,1,1,0,0,2019,2015,25,16,17,24,0,0,13.07251072,59.18663025,0,19,2,Actual,,,,,140,53,107
44556198, , ,0,00908G10303A,271579,1,30,908 G E/B,SHELTER ROCK RD, , , ,Y,908G Exit 27, ,0,Y,,033081,271579011,0,0.33,45283855,059,3081,,12,Combined Total,Y,Y,2019,F,3235,251,251,69,15,2017,3108,8,100,2010,3207,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,84,3,Estimated,,,,,232,210,241
44556199, ,5,1, ,152285,1,30,NY 446,ALLEGANY CO/L, , , , ,OIL SPRING RD,CR50,0, ,,518085,152285011,0,1.76,45269765,009,8085,,8,Combined Total,Y,,2019,F,2539,231,231,144,11,2016,2549,9,100,2011,2498,2005,2614,,,2011,35,6,6,0,2,63,29,0,6,1,0,0,2019,2011,55,39,42,48,1,0,13.07251072,59.18663025,0,155,6,Actual,,,,,152,219,249
44556202, , ,1, ,126163,1,30,SENECA ST,FRONT ST, , , , ,NORTH SCONONDOA, ,0, ,,261848,126163011,0,0.21,45209610,065,1848,,19,Combined Total,Y,,2019,F,203,20,10,14,0,2012,230,10,51,,,,,,,2012,28,7,7,0,0,72,22,4,3,1,1,0,2019,2012,30,23,26,31,0,0,13.07251072,59.18663025,0,14,7,Actual,,,,,14,11,25
44556204, , ,0,0I495010722A,278031,1,30,I-495 EB Ex70 (OFF),CR 111, , , ,Y,I495 at Eastpor, ,0,Y,,073102,278031011,0,0.34,45289129,103,3102,,11,Combined Total,Y,Y,2019,F,15141,1059,1059,712,522,2017,15073,7,100,2010,7136,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,1234,8,Estimated,,,,,952,1147,955
44556205, , ,1, ,123789,1,30,W MAIN ST,DIVISION ST, , , , ,MOHAWK PL, ,0, ,,255044,123789011,0,0.09,45236276,057,5044,,19,Combined Total,Y,,2019,F,139,15,12,6,1,2015,149,11,78,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,7,5,Estimated,,,,,9,18,15
44556213, , ,1, ,172851,1,30,DEAD END,NY 415, , ,874245E, ,BRONSON ST, ,30, ,,647036,172851011,0,0.14,45331196,101,7036,,19,Combined Total,Y,,2019,F,37,5,3,2,0,2018,38,14,60,,,,,,,,,,,,,,,,,,,,2019,2018,30,13,10,17,0,0,13.07251072,59.18663025,0,2,5,Estimated,,,,,0,4,5
44556214, , ,1, ,147080,1,30,MT READ BLVD,AMES ST, , ,520889D, ,JAY ST, ,30, ,,437050,147080011,0.27,1.05,45268544,055,7050,,17,Combined Total,Y,,2019,F,4211,352,197,239,7,2016,4305,8,56,2013,3898,2010,4338,2005,4645,2016,19,6,6,0,1,79,13,3,3,1,1,0,2019,2016,30,25,28,34,0,0,13.07251072,59.18663025,0,246,6,Actual,,,,,195,299,368
44556216, , ,1, ,257257,1,30,OCEAN PROMNDE,BCH CHANNL BLV, , , , ,BEACH 116TH ST, ,0, ,,054314,257257011,0,0.3,45313648,081,4314,,17,Combined Total,Y,,2019,F,3400,319,172,236,25,2018,3383,9,54,2016,1486,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,261,8,Estimated,,,,,151,300,306
44556217, ,5,1, ,177491,1,40,NY 12,CR-10, , , , ,CLAYTON ST,CR181,55, ,,738316,177491011,0,0.7,45332743,045,8316,,7,Combined Total,Y,,2019,A,1335,116,67,52,11,2019,1335,9,58,2018,1166,2009,1058,2007,1324,2007,,5,4,1,,,,,,,1,0,2019,,,,,,,,11.33219433,58.65974808,0,63,5,Actual,,,,,110,87,130
44556219, , ,0,00907C1N210D,276288,1,30,ROCKAWAY PKWY,907C SW(ON), , , ,Y,907C Exit 13 RO, ,0,Y,,023077,276288011,0,0.27,45282233,047,3077,,12,Combined Total,Y,Y,2019,F,5428,433,433,127,20,2017,5332,8,100,2011,6184,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,147,3,Estimated,,,,,473,346,391
44556221, ,5,1, ,257897,1,30,SOMERSET TL,NY 18, ,3360090, , ,HARTLAND RD,CR108,55, ,,546099,257897011,7.28,10.24,45302766,063,6099,,7,Combined Total,Y,,2019,F,905,103,58,41,21,2017,905,11,57,2014,941,2013,945,2011,1128,2014,31,7,4,2,0,69,24,1,4,1,1,0,2019,2014,55,50,52,60,36,2,13.07251072,59.18663025,0,62,7,Actual,,,,,35,44,53
44556225, , ,1, ,153791,1,30,MAIN ST,NORTH UNION ST EXT, , , , ,FRONT ST, ,0, ,,511255,153791011,0.84,0.98,45325766,009,1255,,16,Combined Total,Y,,2019,F,4997,447,236,200,53,2018,4993,9,53,2015,6445,2014,4432,2009,4832,2015,25,5,4,1,1,75,20,1,3,1,0,0,2019,2015,30,27,28,33,0,0,13.07251072,59.18663025,0,253,5,Actual,,,,,190,222,269
44556240, , ,1, ,176951,1,40,TOWN LINE RD,CR 5, ,3337260, , ,ALBURG RD, ,55, ,,726082,176951011,0,2.03,45208385,033,6082,,9,Combined Total,Y,,2019,F,151,15,8,8,2,2011,167,10,55,2001,208,,,,,,,,,,,,,,,,,,2019,,,,,,,,11.33219433,58.65974808,0,10,6,Estimated,,,,,11,10,15
44556241, ,5,1, ,307523,1,30,SR 14,EAST END, , , , ,PLUM POINT,CR36,55, ,,662008,307523011,0,1.23,45331475,123,2008,,9,Combined Total,Y,,2019,F,177,15,9,10,2,2018,180,8,63,2010,235,2004,222,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,12,7,Estimated,,,,,14,16,15
44556242, ,5,1, ,220835,1,30,NEW SHORE RD,HEMPSTEAD TL, , , , ,COWNECK RD,CRC53,30, ,,038511,220835011,0,0.55,45285559,059,8511,,17,Combined Total,Y,,2019,F,1526,133,84,33,1,2017,1546,9,64,2016,1519,,,,,2016,16,2,2,0,0,84,14,0,2,1,0,0,2019,2016,30,31,33,39,0,0,13.07251072,59.18663025,0,34,2,Actual,,,,,72,103,114
44556247, ,5,1, ,105111,1,30,MINERVA/SCROON T/L,CR 24, ,3302710, , ,TROUT BROOK RD,CR34,0, ,,126725,105111011,3.85,6.63,45234236,031,6725,,8,Combined Total,Y,,2019,F,93,12,7,5,0,2015,92,13,54,2002,128,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,5,6,Estimated,,,,,4,4,8
44556248,7,3,1, ,100468,9,30,RT 915G - Bennington Bypass,VERMONT LINE,1001701, , ,Y, , ,55, ,,140488,100468091,24.94,25.81,45234434,083,0488,,4,Combined Total,Y,,2019,F,3030,264,149,134,74,2015,2961,9,56,2013,3315,2009,3893,2005,4404,2015,24,7,4,2,1,75,17,1,4,1,0,0,2019,2015,55,48,48,54,10,0,13.07251072,59.18663025,0,208,7,Actual,,,,,247,206,278
44556253,233,3,1, ,100187,1,30,RT 12B FRANKLIN SPRINGS & NE,RT 412, , , , , , ,55, ,,260311,100187011,0,1.2,45320767,065,0311,,16,Combined Total,Y,,2019,F,2148,213,135,124,45,2018,2161,10,63,2015,2393,2012,2096,2009,2668,2015,29,8,6,2,0,71,21,1,5,1,1,0,2019,2015,55,51,52,59,33,2,13.07251072,59.18663025,0,169,8,Actual,,,,,183,138,214
44556256, ,5,1, ,156990,1,30,INDIAN RD,HONORINE DR, ,3327000, , ,ROWLEY RD,CR319,0, ,,536205,156990011,0.07,0.87,45271361,029,6205,,19,Combined Total,Y,,2019,F,1426,133,74,52,0,2016,1448,9,55,2011,1451,2006,1587,,,2016,18,4,4,0,0,82,14,1,2,1,0,0,2019,2016,35,34,35,40,0,0,13.07251072,59.18663025,0,52,4,Actual,,,,,75,85,103
44556269, ,5,1, ,110248,1,30,CR109,JOHNSON RD, , , , ,PRUYN HILL RD,CR1345,0, ,,158095,110248011,0.59,1.6,45318692,091,8095,,18,Combined Total,Y,,2019,F,4128,424,282,254,85,2018,4069,10,67,2014,4370,2012,4616,2011,4298,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,339,8,Estimated,,,,,342,323,453
44556271, , ,0,0I090011106D,272726,1,30,I-90 EB (OFF),CORPORATE WOODS BLVD, ,1092579, ,Y,I90 Exit 5A Alb, ,0,Y,,113218,272726011,0,0.69,45290138,001,3218,,11,Combined Total,Y,Y,2019,F,2739,647,647,41,2,2017,2662,24,100,2012,2265,,,,,2017,12,2,1,0,0,88,11,1,1,1,0,0,2019,2017,35,48,49,54,11,0,13.07251072,59.18663025,0,43,2,Actual,,,,,687,195,123
44556278, , ,1, ,102365,1,30,SANDCREEK RD,WINIFRED DR, , , , ,LOUIS DR, ,30, ,,115078,102365011,0,0.29,45214972,001,5078,,19,Combined Total,Y,,2019,F,641,69,38,30,22,2014,649,11,56,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,52,8,Estimated,,,,,48,36,77
44556279, , ,1, ,134970,1,30,TRINITY PL,JUDSON ST, , , , ,GREENWOOD PL, ,0, ,,335297,134970011,0.09,0.16,45238369,067,5297,,19,Combined Total,Y,,2019,F,437,34,20,19,4,2015,461,8,59,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,23,5,Estimated,,,,,29,36,39
44556280, , ,1, ,232372,1,30,MAIN ST,LIRR, , , , ,MEADOW ST, ,30, ,,034357,232372011,0,0.2,45255754,059,4357,,17,Combined Total,Y,,2019,A,5795,562,315,129,0,2019,5795,10,56,2016,5727,2010,5158,2007,5839,2019,14,2,2,0,0,86,12,0,2,1,0,0,2019,2019,30,23,26,30,0,0,13.07251072,59.18663025,0,129,2,Actual,,,,,399,412,571
44556287, , ,1, ,256505,1,30,FLATLANDS AVE,STANLEY AVE, , , , ,WILLIAMS AVE, ,25, ,,024362,256505011,0,0.37,45282461,047,4362,,17,Combined Total,Y,,2019,F,5714,447,397,397,42,2017,5656,8,89,2014,6622,2013,5296,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,439,8,Estimated,,,,,368,392,454
44556290,90,1,1, ,100515,16,30,Rens/Col Co Line,RT 987G TACONIC STATE PKWY R,1015707,5515212, ,Y,Berkshire Spur, ,65, ,,810050,100515161,0,6.17,45333599,021,0050,,1,Combined Total,Y,,2019,F,27748,2016,1130,1015,6041,2018,27168,7,56,2016,26558,2015,25699,2014,24471,2018,34,25,4,22,0,65,9,0,3,1,0,1,2019,,,,,,,,13.07251072,59.18663025,0,7056,25,Actual,,,,,1170,1530,1531
44556291,90,1,1, ,100515,16,30,Rens/Col Co Line,RT 987G TACONIC STATE PKWY R,1015707,5515212, ,Y,Berkshire Spur, ,65, ,,810050,100515162,0,6.17,45333599,021,0050,,1,Combined Total,Y,,2019,F,27748,2016,1130,1015,6041,2018,27168,7,56,2016,26558,2015,25699,2014,24471,2018,34,25,4,22,0,65,9,0,3,1,0,1,2019,,,,,,,,13.07251072,59.18663025,0,7056,25,Actual,,,,,1170,1530,1531
44556296,37,3,1, ,100339,2,30,RT 131 MASSENA CENTER,RT 37C, , , ,Y, , ,55, ,,750289,100339021,67.22,69.24,45208510,089,0289,,4,Combined Total,Y,,2019,F,9944,854,441,676,197,2011,10140,9,52,2008,9435,2005,10294,2004,10650,2011,40,9,7,2,1,59,32,0,6,1,1,0,2019,2011,55,58,60,70,67,29,13.07251072,59.18663025,0,873,9,Actual,,,,,382,737,778
44556297, ,5,1, ,123936,1,30,OXFORD RD/KELLOGG RD,NEW HARTFRD VL, , , , ,OXFORD RD,CR26,35, ,,268121,123936011,0.62,1.06,45321439,065,8121,,17,Combined Total,Y,,2019,F,7375,624,340,161,10,2018,7439,8,55,2014,7404,2011,7375,2010,7329,2010,17,2,2,0,1,82,15,0,2,1,0,0,2019,2010,30,26,31,36,0,0,13.07251072,59.18663025,0,171,2,Actual,,,,,399,484,676
44556311, ,5,1, ,121353,1,30,VALLEY RD,MADISON TL, , , , ,AUGUSTA RD,CR41,55, ,,248044,121353011,0.89,2.61,45217853,053,8044,,8,Combined Total,Y,,2019,F,1223,107,58,43,20,2014,1223,9,54,2011,1204,2009,1246,2008,1260,2011,29,5,4,2,1,70,24,0,3,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,63,5,Actual,,,,,104,77,116
44556312, , ,1, ,166853,1,30,BUFFALO AVE,STEPHENSON AVE, , , , ,61ST ST, ,0, ,,545085,166853011,0,0.27,45223588,063,5085,,19,Combined Total,Y,,2019,F,392,30,16,14,2,2014,402,8,53,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,16,4,Estimated,,,,,23,31,34
44556315, , ,0,NY017019102A,275887,1,30,NY 17 EB (OFF),PEARL ST, , , ,Y,NY 17 Exit 68 N, ,0,Y,,913044,275887011,0,0.21,45307219,007,3044,,12,Combined Total,Y,Y,2019,F,2620,231,231,107,1,2017,2633,9,100,2013,2637,,,,,2017,24,4,4,0,0,76,20,0,4,1,0,0,2019,2017,35,25,27,30,0,0,13.07251072,59.18663025,0,108,4,Actual,,,,,191,187,234
44556324, , ,1, ,217477,1,30,WEST END AVE,BUENA VISTA (PRIV), , , , ,MOFFATT ST, ,0, ,,945071,217477011,0,0.1,45252818,077,5071,,19,Combined Total,Y,,2019,F,91,10,8,4,3,2015,95,11,80,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,7,7,Estimated,,,,,2,7,10
44556325,,,,0I890011605C,272982,1,30,MERGE WITH RAMP&LOCAL RDS,NY912W END,,,,Y,I890 Exit 4 at,,,Y,,163904,272982011,0.25,0.38,45291510,093,3904,,11,Combined Total,Y,Y,2019,F,19534,2089,2089,636,1060,2017,18983,11,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,1696,9,Estimated,,,,,1085,915,1091
44556329, , ,1, ,240633,1,30,PATCHOGUE YAPHANK RD,CR 21, , , , ,LONG ISLAND AVE, ,35, ,,072043,240633011,0,1.05,45259380,103,2043,,17,Combined Total,Y,,2019,A,853,83,43,31,11,2019,853,10,52,2016,873,2014,1495,2010,1454,2010,22,5,4,1,0,78,17,1,3,1,0,0,2019,2010,35,39,41,49,4,0,13.07251072,59.18663025,0,42,5,Actual,,,,,70,75,92
44556336, , ,0,00940T14301B,273190,1,30,RT940T WB (OFF),MILL ST, , , ,Y,940T at Front S, ,0,Y,,433324,273190011,0,0.11,45296530,055,3324,,12,Combined Total,Y,Y,2019,F,8709,919,919,426,21,2017,8691,11,100,,,,,,,2017,16,5,5,0,0,84,10,3,2,1,0,0,2019,2017,45,32,34,40,0,0,13.07251072,59.18663025,0,447,5,Actual,,,,,251,303,315
44556338, , ,1, ,217458,1,30,MAPLE ST,EAST ST, , , , ,IRVING PLACE, ,0, ,,945068,217458011,0,0.09,45252812,077,5068,,19,Combined Total,Y,,2019,F,211,19,12,9,6,2015,219,9,65,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,15,7,Estimated,,,,,18,16,20
44556341, ,5,1, ,221060,1,30,2ND ST,JERICHO TPK, , , , ,WILLIS AVE,CRE64,30, ,,038443,221060011,0.21,0.71,45256825,059,8443,,16,Combined Total,Y,,2019,A,8077,627,321,139,5,2019,8077,8,51,2016,8849,2010,8673,,,2019,11,2,2,0,0,89,9,0,1,1,0,0,2019,2019,30,24,27,33,0,0,13.07251072,59.18663025,0,144,2,Actual,,,,,547,577,613
44556344,90,1,1, ,100515,2,30,INTER 54 - RT 400 - AURORA E,INTER 53 - RT 190I - NIAGARA,6935048,5512099, ,Y,NYS Thruway, ,55, ,,530346,100515022,26.15,27.86,45327124,029,0346,,11,Combined Total,Y,,2019,F,141939,11787,7116,4082,9485,2018,141857,8,60,2016,138681,2012,126224,2005,121301,2018,20,10,3,7,0,80,11,1,2,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,13567,10,Actual,,,,,11308,7894,11992
44556345,90,1,1, ,100515,2,30,INTER 54 - RT 400 - AURORA E,INTER 53 - RT 190I - NIAGARA,6935048,5512099, ,Y,NYS Thruway, ,55, ,,530346,100515021,26.18,27.91,45327124,029,0346,,11,Combined Total,Y,,2019,F,141939,11787,7116,4082,9485,2018,141857,8,60,2016,138681,2012,126224,2005,121301,2018,20,10,3,7,0,80,11,1,2,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,13567,10,Actual,,,,,11308,7894,11992
44556346, , ,0,US011019103C,277266,1,30,MRG ACC US11,NY 363 EB (ON), , , ,Y,US11 at NY363, ,0,Y,,913120,277266011,0.05,0.16,45337460,007,3120,,14,Combined Total,Y,Y,2019,F,1340,129,129,58,28,2018,1334,10,100,2011,1526,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,86,6,Estimated,,,,,77,101,133
44556353, ,5,1, ,156933,1,30,E AURORA V/L,NY20A, ,3328040, , ,MAPLE ST,CR241,55, ,,536272,156933011,2.17,2.57,45301813,029,6272,,16,Combined Total,Y,,2019,F,4745,447,299,207,14,2017,4737,9,67,2015,4253,2009,4716,2004,4608,2017,20,5,4,0,0,79,16,1,4,1,0,0,2019,2017,30,27,28,33,0,0,13.07251072,59.18663025,0,221,5,Actual,,,,,270,344,396
44556355, , ,0,0I090011406E,272759,1,30,US 9 NB,I-90 WB (ON), , , ,Y,I90 Exit 12 Ren, ,0,Y,,143028,272759011,0,0.55,45318201,083,3028,,1,Combined Total,Y,Y,2019,F,4490,570,570,172,887,2018,4536,13,100,2010,4305,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,1059,24,Estimated,,,,,612,263,322
44556357, , ,1, ,244716,1,30,LENOX RD,MAPLEWOOD DR, , , , ,EAST ROGUES PAT, ,30, ,,072127,244716011,0,1.24,45288981,103,2127,,16,Combined Total,Y,,2019,A,2178,189,111,72,8,2019,2178,9,59,2017,2178,,,,,2019,18,4,3,0,0,82,14,1,2,1,0,0,2019,2019,30,29,31,36,0,0,13.07251072,59.18663025,0,80,4,Actual,,,,,177,140,204
44556358,17K,3,1, ,100111,1,30,CR 76 BLOOMINGBURG RD,RT 17, , , , , , ,55, ,,830163,100111011,0,0.46,45305085,071,0163,,17,Combined Total,Y,,2019,F,4514,375,213,152,12,2017,4518,8,57,2013,4881,2009,4311,2006,4985,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,164,4,Estimated,,,,,315,291,399
44556360, , ,1, ,185913,1,30,NY 9G,CR 79, , , , ,WHALESBACK RD, ,30, ,,828847,185913011,0,1.51,45334342,027,8847,,17,Combined Total,Y,,2019,F,2306,231,117,82,6,2018,2307,10,51,2014,2016,2013,2018,,,2014,20,4,4,0,1,79,17,0,3,1,0,0,2019,2014,40,36,37,43,0,0,13.07251072,59.18663025,0,88,4,Actual,,,,,159,155,222
44556364, ,5,1, ,214289,1,30,BACK RIVER RD,ARBUCKLE HOL R, ,3352470, , ,DELANCEY RD,CR2,0, ,,936130,214289011,0.58,4.5,45252463,025,6130,,8,Combined Total,Y,,2019,F,445,40,20,29,4,2015,454,9,51,2007,547,2002,526,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,33,8,Estimated,,,,,41,41,47
44556365, , ,1, ,215166,1,60,NY 28,ULSTER CL, ,3353040, , ,DRY BROOK RD, ,0, ,,936172,215166011,0,4.27,45280156,025,6172,,9,Combined Total,Y,,2019,F,245,25,13,9,2,2016,258,10,50,2009,205,2004,183,,,2004,,4,4,1,,,,,,,0,0,2019,,,,,,,,11.16328335,58.1583519,0,11,4,Actual,,,,,17,21,25
44556368, , ,1, ,119076,1,40,OPPENHEIM TL,EPHRATAH TL, ,2204040, , ,IRISH SETTLEMEN, ,0, ,,216016,119076011,0,2.45,45263286,035,6016,,9,Combined Total,Y,,2019,F,14,3,2,1,0,2016,14,21,67,2010,9,,,,,,,,,,,,,,,,,,2019,,,,,,,,11.33219433,58.65974808,0,1,6,Estimated,,,,,1,1,3
44556370, , ,1, ,233265,1,30,SKUNKS MISERY,BIRCH HILL RD, , , , ,LUDLAM LA, ,35, ,,031580,233265011,0,0.23,45311058,059,1580,,17,Combined Total,Y,,2019,F,788,88,55,30,0,2018,793,11,62,2015,759,2009,828,,,2018,20,4,4,0,0,80,16,1,3,1,1,0,2019,2018,30,29,30,35,0,0,13.07251072,59.18663025,0,30,4,Actual,,,,,92,77,103
44556374, ,5,1, ,156822,1,30,BOSTON STATE RD,NY277 BOSTON RIDGE R, , , , ,ABBOTT RD,CR28,45, ,,534741,156822011,0,0.61,45301191,029,4741,,17,Combined Total,Y,,2019,F,1468,151,81,111,2,2017,1472,10,54,2012,1537,2004,3539,,,2012,39,8,8,0,2,59,31,0,7,1,0,0,2019,2012,45,43,44,52,7,0,13.07251072,59.18663025,0,113,8,Actual,,,,,52,86,112
44556376, , ,0,US001018702A,277988,1,30,US1 EB (OFF),907W SB (ON), , , ,Y,US1 at 907W, ,0,Y,,873308,277988011,0,0.18,45336940,119,3308,,12,Combined Total,Y,Y,2019,F,4432,380,380,114,60,2018,4377,9,100,2016,4285,2011,4451,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,174,4,Estimated,,,,,232,312,409
44556380, , ,1, ,290935,1,30,ASTORIA BLVD,DITMARS BLVD, , , , ,95 ST, ,0,Y,,055363,290935011,0,0.52,45258197,081,5363,,19,Combined Total,Y,Y,2019,F,1639,117,117,70,6,2016,1604,7,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,76,5,Estimated,,,,,108,82,99
44556387, , ,1, ,147758,1,30,GARSON AVE,PARSELLS AVE, , , , ,STOUT ST, ,0, ,,435297,147758011,0,0.14,45220110,055,5297,,19,Combined Total,Y,,2019,F,440,38,21,15,4,2014,498,9,55,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,19,4,Estimated,,,,,20,42,47
44556388, , ,1, ,123878,1,30,UNION ST,GREENE ST, , , , ,WALL ST, ,0, ,,255054,123878011,0.27,0.3,45236304,057,5054,,19,Combined Total,Y,,2019,F,960,87,56,40,7,2015,1028,9,65,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,47,5,Estimated,,,,,61,78,102
44556392, , ,1, ,210807,1,30,NANTICOKE ST,VILL LN, , , , ,FORD HILL RD, ,0, ,,915078,210807011,0.64,0.82,45251821,007,5078,,9,Combined Total,Y,,2019,F,479,47,24,26,12,2015,514,10,51,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,38,8,Estimated,,,,,34,40,51
44556399, , ,1, ,153847,1,30,NY417 E STATE ST,SENECA AVE, , ,527193K, ,NORTH CLARK ST, ,30, ,,517070,153847011,0,0.2,45325967,009,7070,,17,Combined Total,Y,,2019,F,1327,128,73,97,0,2018,1329,10,57,2015,1465,2014,1788,2009,2097,2018,44,7,7,0,0,56,36,1,6,1,1,0,2019,2018,30,19,22,29,0,0,13.07251072,59.18663025,0,97,7,Actual,,,,,86,133,138
44556400, , ,1, ,228407,1,30,MICHAEL RD,END, , , , ,BIRCHWOOD CT E, ,0, ,,035092,228407011,0,0.02,45228106,059,5092,,19,Combined Total,Y,,2019,F,31,3,2,1,0,2015,32,10,67,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,1,4,Estimated,,,,,1,2,3
